Date,Open,High,Low,Close*
"Feb 07, 2011","5,430.15","5,440.35","5,376.95","5,396.00"
"Feb 04, 2011","5,519.90","5,556.30","5,369.05","5,395.75"
"Feb 03, 2011","5,430.45","5,532.65","5,418.00","5,526.75"
"Feb 02, 2011","5,469.55","5,490.60","5,415.65","5,432.00"
"Feb 01, 2011","5,537.30","5,539.15","5,402.00","5,417.20"
"Jan 31, 2011","5,452.55","5,526.85","5,416.65","5,505.90"
"Jan 28, 2011","5,614.00","5,614.40","5,459.55","5,512.15"
"Jan 27, 2011","5,725.30","5,726.10","5,594.95","5,604.30"
"Jan 25, 2011","5,763.30","5,801.55","5,680.65","5,687.40"
"Jan 24, 2011","5,717.10","5,756.00","5,697.75","5,743.25"
"Jan 21, 2011","5,692.05","5,717.55","5,674.50","5,696.50"
"Jan 20, 2011","5,656.00","5,729.45","5,634.50","5,711.60"
"Jan 19, 2011","5,737.35","5,747.65","5,662.55","5,691.05"
"Jan 18, 2011","5,682.55","5,730.50","5,671.25","5,724.05"
"Jan 17, 2011","5,648.80","5,696.15","5,624.15","5,654.75"
"Jan 14, 2011","5,752.10","5,833.65","5,639.65","5,654.55"
"Jan 13, 2011","5,850.75","5,857.75","5,736.70","5,751.90"
"Jan 12, 2011","5,800.05","5,874.20","5,711.30","5,863.25"
"Jan 11, 2011","5,767.95","5,842.60","5,698.20","5,754.10"
"Jan 10, 2011","5,901.30","5,907.25","5,740.95","5,762.85"
"Jan 07, 2011","6,030.90","6,051.20","5,883.60","5,904.60"
"Jan 06, 2011","6,107.00","6,116.15","6,022.30","6,048.25"
"Jan 05, 2011","6,141.35","6,141.35","6,062.35","6,079.80"
"Jan 04, 2011","6,172.75","6,181.05","6,124.40","6,146.35"
"Jan 03, 2011","6,177.45","6,178.55","6,147.20","6,157.60"
"Dec 31, 2010","6,105.10","6,147.30","6,103.55","6,134.50"
"Dec 30, 2010","6,062.35","6,106.40","6,062.35","6,101.85"
"Dec 29, 2010","6,005.15","6,067.55","6,002.85","6,060.35"
"Dec 28, 2010","6,005.35","6,010.90","5,982.25","5,996.00"
"Dec 27, 2010","6,013.30","6,045.75","5,991.10","5,998.10"
"Dec 24, 2010","5,940.25","6,017.35","5,940.25","6,011.60"
"Dec 23, 2010","6,005.90","6,006.45","5,964.60","5,980.00"
"Dec 22, 2010","6,019.00","6,023.80","5,958.00","5,984.40"
"Dec 21, 2010","5,960.40","6,007.45","5,960.05","6,000.65"
"Dec 20, 2010","5,926.85","5,985.00","5,900.25","5,947.05"
"Dec 16, 2010","5,910.55","5,956.15","5,855.05","5,948.75"
"Dec 15, 2010","5,931.15","5,942.75","5,865.80","5,892.30"
"Dec 14, 2010","5,928.70","5,953.95","5,888.75","5,944.10"
"Dec 13, 2010","5,882.65","5,913.80","5,795.90","5,907.65"
"Dec 10, 2010","5,761.00","5,865.50","5,721.15","5,857.35"
"Dec 09, 2010","5,924.25","5,927.30","5,742.30","5,766.50"
"Dec 08, 2010","5,954.40","5,960.00","5,878.60","5,903.70"
"Dec 07, 2010","5,995.05","6,001.00","5,939.70","5,976.55"
"Dec 06, 2010","6,033.65","6,069.45","5,981.70","5,992.25"
"Dec 03, 2010","6,013.35","6,025.40","5,964.25","5,992.80"
"Dec 02, 2010","6,023.05","6,029.50","5,980.60","6,011.70"
"Dec 01, 2010","5,871.00","5,971.00","5,865.55","5,960.90"
"Nov 30, 2010","5,811.60","5,892.25","5,768.35","5,862.70"
"Nov 29, 2010","5,789.95","5,843.15","5,754.70","5,830.00"
"Nov 26, 2010","5,828.55","5,838.50","5,690.35","5,751.95"
"Nov 25, 2010","5,883.95","5,907.10","5,780.35","5,799.75"
"Nov 24, 2010","5,946.80","5,976.65","5,833.60","5,865.75"
"Nov 23, 2010","5,971.55","5,973.35","5,824.95","5,934.75"
"Nov 22, 2010","5,920.90","6,020.25","5,905.15","6,010.00"
"Nov 19, 2010","6,011.30","6,013.25","5,863.95","5,890.30"
"Nov 18, 2010","6,075.95","6,076.20","5,906.75","5,998.80"
"Nov 16, 2010","6,143.45","6,144.05","5,970.60","5,988.70"
"Nov 15, 2010","6,079.90","6,128.75","6,039.40","6,121.60"
"Nov 12, 2010","6,182.30","6,202.50","6,056.75","6,071.65"
"Nov 11, 2010","6,286.35","6,296.55","6,179.50","6,194.25"
"Nov 10, 2010","6,303.20","6,307.65","6,269.25","6,275.70"
"Nov 09, 2010","6,281.00","6,310.90","6,243.55","6,301.55"
"Nov 08, 2010","6,335.25","6,335.90","6,265.35","6,273.20"
"Nov 04, 2010","6,209.60","6,290.15","6,199.35","6,281.80"
"Nov 03, 2010","6,150.60","6,182.50","6,146.80","6,160.50"
"Nov 02, 2010","6,127.55","6,138.10","6,094.40","6,119.00"
"Nov 01, 2010","6,092.30","6,132.40","6,084.75","6,117.55"
"Oct 29, 2010","6,021.15","6,032.65","5,937.10","6,017.70"
"Oct 28, 2010","6,039.95","6,071.10","5,968.10","5,987.70"
"Oct 27, 2010","6,075.45","6,075.95","5,987.55","6,012.65"
"Oct 26, 2010","6,116.30","6,120.25","6,074.65","6,082.00"
"Oct 25, 2010","6,101.25","6,151.30","6,094.60","6,105.80"
"Oct 22, 2010","6,113.40","6,121.10","6,041.35","6,066.05"
"Oct 21, 2010","6,008.90","6,113.50","5,984.90","6,101.50"
"Oct 20, 2010","6,002.95","6,038.10","5,966.75","5,982.10"
"Oct 19, 2010","6,114.45","6,127.05","6,008.15","6,027.30"
"Oct 18, 2010","6,112.75","6,115.10","5,985.10","6,075.95"
"Oct 15, 2010","6,175.90","6,200.60","6,050.35","6,062.65"
"Oct 14, 2010","6,234.30","6,284.10","6,157.90","6,177.35"
"Oct 13, 2010","6,091.45","6,240.25","6,089.75","6,233.90"
"Oct 12, 2010","6,135.95","6,144.95","6,057.95","6,090.90"
"Oct 11, 2010","6,105.95","6,187.75","6,105.95","6,135.85"
"Oct 08, 2010","6,121.40","6,148.60","6,067.00","6,103.45"
"Oct 07, 2010","6,186.85","6,199.45","6,107.50","6,120.30"
"Oct 06, 2010","6,150.95","6,223.40","6,148.60","6,186.45"
"Oct 05, 2010","6,159.45","6,188.35","6,118.05","6,145.80"
"Oct 04, 2010","6,144.70","6,222.10","6,144.70","6,159.45"
"Oct 01, 2010","6,030.30","6,153.10","6,030.30","6,143.40"
"Sep 30, 2010","5,991.35","6,048.45","5,963.60","6,029.95"
"Sep 29, 2010","6,029.15","6,071.55","5,979.65","5,991.30"
"Sep 28, 2010","6,036.05","6,049.80","5,991.30","6,029.50"
"Sep 27, 2010","6,018.30","6,073.50","6,018.30","6,035.65"
"Sep 24, 2010","5,959.45","6,029.10","5,951.20","6,018.30"
"Sep 23, 2010","5,991.05","6,006.80","5,932.40","5,959.55"
"Sep 22, 2010","6,008.40","6,037.40","5,946.45","5,991.00"
"Sep 21, 2010","5,980.50","6,032.80","5,961.85","6,009.05"
"Sep 20, 2010","5,885.05","5,989.50","5,885.05","5,980.45"
"Sep 17, 2010","5,828.70","5,898.40","5,828.70","5,884.95"
"Sep 16, 2010","5,861.10","5,901.65","5,815.80","5,828.70"
"Sep 15, 2010","5,795.25","5,869.45","5,792.20","5,860.95"
"Sep 14, 2010","5,760.30","5,838.45","5,760.30","5,795.55"
"Sep 13, 2010","5,639.20","5,770.60","5,639.20","5,760.00"
"Sep 09, 2010","5,608.30","5,647.45","5,608.10","5,640.05"
"Sep 08, 2010","5,604.25","5,625.30","5,567.75","5,607.85"
"Sep 07, 2010","5,575.90","5,625.50","5,571.65","5,604.00"
"Sep 06, 2010","5,479.55","5,589.40","5,479.55","5,576.95"
"Sep 03, 2010","5,486.30","5,510.40","5,473.65","5,479.40"
"Sep 02, 2010","5,471.90","5,513.95","5,471.85","5,486.15"
"Sep 01, 2010","5,403.05","5,478.60","5,403.05","5,471.85"
"Aug 31, 2010","5,413.55","5,413.90","5,348.90","5,402.40"
"Aug 30, 2010","5,408.90","5,469.00","5,390.35","5,415.45"
"Aug 27, 2010","5,489.60","5,495.20","5,391.95","5,408.70"
"Aug 26, 2010","5,462.10","5,486.55","5,454.70","5,477.90"
"Aug 25, 2010","5,505.30","5,506.15","5,452.55","5,462.35"
"Aug 24, 2010","5,541.10","5,547.25","5,488.45","5,505.10"
"Aug 23, 2010","5,531.15","5,549.80","5,519.40","5,543.50"
"Aug 20, 2010","5,540.80","5,546.60","5,513.35","5,530.65"
"Aug 19, 2010","5,478.25","5,544.70","5,478.10","5,540.20"
"Aug 18, 2010","5,416.25","5,487.95","5,416.25","5,479.15"
"Aug 17, 2010","5,422.15","5,443.55","5,408.80","5,414.15"
"Aug 16, 2010","5,452.10","5,465.25","5,397.40","5,418.30"
"Aug 13, 2010","5,420.65","5,476.50","5,415.50","5,452.10"
"Aug 12, 2010","5,418.70","5,431.10","5,372.45","5,416.45"
"Aug 11, 2010","5,460.70","5,474.60","5,412.00","5,420.60"
"Aug 10, 2010","5,486.80","5,491.45","5,445.35","5,460.70"
"Aug 09, 2010","5,439.80","5,492.30","5,433.25","5,486.15"
"Aug 06, 2010","5,448.25","5,471.90","5,431.35","5,439.25"
"Aug 05, 2010","5,470.15","5,487.15","5,443.10","5,447.10"
"Aug 04, 2010","5,441.35","5,481.90","5,428.40","5,467.85"
"Aug 03, 2010","5,432.50","5,459.20","5,426.40","5,439.55"
"Aug 02, 2010","5,369.55","5,438.85","5,351.30","5,431.65"
"Jul 30, 2010","5,408.40","5,413.25","5,349.20","5,367.60"
"Jul 29, 2010","5,397.85","5,415.85","5,381.55","5,408.90"
"Jul 28, 2010","5,436.10","5,447.85","5,386.25","5,397.55"
"Jul 27, 2010","5,420.20","5,450.95","5,407.20","5,430.60"
"Jul 26, 2010","5,446.55","5,466.25","5,409.20","5,418.60"
"Jul 23, 2010","5,441.90","5,477.50","5,435.15","5,449.10"
"Jul 22, 2010","5,399.15","5,447.15","5,372.20","5,441.95"
"Jul 21, 2010","5,368.85","5,409.10","5,368.85","5,399.35"
"Jul 20, 2010","5,387.00","5,416.45","5,353.60","5,368.00"
"Jul 19, 2010","5,392.70","5,409.10","5,361.50","5,386.45"
"Jul 16, 2010","5,376.65","5,401.35","5,374.40","5,393.90"
"Jul 15, 2010","5,387.10","5,399.20","5,360.60","5,378.75"
"Jul 14, 2010","5,402.00","5,453.45","5,371.70","5,386.15"
"Jul 13, 2010","5,370.20","5,406.20","5,357.85","5,400.65"
"Jul 12, 2010","5,352.25","5,402.70","5,351.60","5,383.00"
"Jul 09, 2010","5,297.20","5,359.05","5,297.20","5,352.45"
"Jul 08, 2010","5,242.00","5,320.50","5,242.00","5,296.85"
"Jul 07, 2010","5,293.10","5,296.75","5,233.45","5,241.10"
"Jul 06, 2010","5,236.10","5,297.45","5,231.50","5,289.05"
"Jul 05, 2010","5,237.00","5,252.75","5,225.85","5,235.90"
"Jul 02, 2010","5,251.25","5,277.25","5,225.60","5,237.10"
"Jul 01, 2010","5,312.05","5,312.55","5,232.10","5,251.40"
"Jun 30, 2010","5,254.25","5,320.35","5,210.00","5,312.50"
"Jun 29, 2010","5,333.55","5,334.15","5,235.80","5,256.15"
"Jun 28, 2010","5,271.10","5,339.45","5,270.75","5,333.50"
"Jun 25, 2010","5,320.50","5,320.50","5,259.90","5,269.05"
"Jun 24, 2010","5,323.25","5,348.30","5,284.55","5,320.60"
"Jun 23, 2010","5,316.15","5,333.30","5,288.15","5,323.15"
"Jun 22, 2010","5,353.95","5,354.35","5,311.05","5,316.55"
"Jun 21, 2010","5,266.50","5,366.75","5,266.50","5,353.30"
"Jun 18, 2010","5,274.95","5,302.30","5,245.50","5,262.60"
"Jun 17, 2010","5,233.65","5,285.55","5,206.55","5,274.85"
"Jun 16, 2010","5,225.05","5,255.65","5,214.90","5,233.35"
"Jun 15, 2010","5,201.30","5,231.45","5,171.05","5,222.35"
"Jun 14, 2010","5,120.15","5,201.25","5,120.15","5,197.70"
"Jun 11, 2010","5,078.75","5,139.05","5,078.75","5,119.35"
"Jun 10, 2010","4,999.60","5,085.20","4,997.60","5,078.60"
"Jun 09, 2010","4,985.05","5,050.60","4,980.10","5,000.30"
"Jun 08, 2010","5,036.70","5,071.35","4,967.30","4,987.10"
"Jun 07, 2010","5,132.95","5,132.95","5,004.25","5,034.00"
"Jun 04, 2010","5,112.60","5,147.90","5,091.60","5,135.50"
"Jun 03, 2010","5,020.15","5,125.70","5,020.15","5,110.50"
"Jun 02, 2010","4,970.75","5,031.20","4,967.05","5,019.85"
"Jun 01, 2010","5,086.25","5,086.95","4,961.05","4,970.20"
"May 31, 2010","5,076.10","5,097.60","5,038.55","5,086.30"
"May 28, 2010","5,005.60","5,077.25","5,005.60","5,066.55"
"May 27, 2010","4,915.15","5,016.60","4,897.60","5,003.10"
"May 26, 2010","4,807.30","4,925.45","4,807.30","4,917.40"
"May 25, 2010","4,945.30","4,946.60","4,786.45","4,806.75"
"May 24, 2010","4,944.30","5,029.55","4,923.45","4,943.95"
"May 21, 2010","4,946.70","4,946.70","4,842.30","4,931.15"
"May 20, 2010","4,924.30","4,980.25","4,924.30","4,947.60"
"May 19, 2010","5,065.10","5,065.10","4,908.15","4,919.65"
"May 18, 2010","5,059.55","5,105.20","5,024.25","5,066.20"
"May 17, 2010","5,093.90","5,094.55","4,966.25","5,059.90"
"May 14, 2010","5,180.55","5,192.75","5,070.95","5,093.50"
"May 13, 2010","5,157.55","5,212.70","5,147.95","5,178.90"
"May 12, 2010","5,133.75","5,172.85","5,098.80","5,156.65"
"May 11, 2010","5,189.75","5,206.70","5,126.50","5,136.15"
"May 10, 2010","5,026.60","5,203.30","5,026.60","5,193.60"
"May 07, 2010","5,072.30","5,085.65","4,984.60","5,018.05"
"May 06, 2010","5,124.40","5,124.90","5,037.75","5,090.85"
"May 05, 2010","5,148.35","5,148.35","5,056.50","5,124.90"
"May 04, 2010","5,223.90","5,250.15","5,134.85","5,148.50"
"May 03, 2010","5,278.40","5,278.70","5,210.05","5,222.75"
"Apr 30, 2010","5,254.20","5,294.80","5,254.20","5,278.00"
"Apr 29, 2010","5,215.25","5,264.75","5,214.80","5,254.15"
"Apr 28, 2010","5,308.20","5,308.25","5,202.45","5,215.45"
"Apr 27, 2010","5,322.10","5,330.55","5,301.40","5,308.35"
"Apr 26, 2010","5,299.35","5,342.35","5,299.35","5,322.45"
"Apr 23, 2010","5,269.65","5,311.05","5,269.65","5,304.10"
"Apr 22, 2010","5,248.60","5,331.80","5,221.10","5,269.35"
"Apr 21, 2010","5,230.30","5,266.30","5,230.30","5,244.90"
"Apr 20, 2010","5,208.30","5,257.25","5,208.30","5,230.10"
"Apr 19, 2010","5,279.05","5,279.05","5,160.90","5,203.65"
"Apr 16, 2010","5,273.40","5,283.05","5,237.55","5,262.60"
"Apr 15, 2010","5,323.30","5,373.15","5,265.30","5,273.60"
"Apr 13, 2010","5,340.85","5,356.50","5,301.70","5,322.95"
"Apr 12, 2010","5,354.15","5,382.15","5,324.90","5,339.70"
"Apr 09, 2010","5,302.40","5,377.45","5,302.25","5,361.75"
"Apr 08, 2010","5,376.30","5,383.65","5,290.25","5,304.45"
"Apr 07, 2010","5,365.70","5,399.65","5,345.05","5,374.65"
"Apr 06, 2010","5,369.65","5,388.65","5,351.70","5,366.00"
"Apr 05, 2010","5,291.40","5,377.55","5,291.40","5,368.40"
"Apr 01, 2010","5,249.20","5,298.60","5,249.20","5,290.50"
"Mar 31, 2010","5,260.40","5,293.90","5,235.15","5,249.10"
"Mar 30, 2010","5,302.95","5,325.00","5,251.35","5,262.45"
"Mar 29, 2010","5,283.90","5,329.55","5,242.15","5,302.85"
"Mar 26, 2010","5,260.55","5,293.75","5,260.55","5,282.00"
"Mar 25, 2010","5,225.30","5,267.30","5,202.95","5,260.40"
"Mar 23, 2010","5,205.85","5,243.60","5,193.40","5,225.30"
"Mar 22, 2010","5,260.95","5,260.95","5,187.05","5,205.20"
"Mar 19, 2010","5,246.80","5,269.95","5,237.10","5,262.80"
"Mar 18, 2010","5,232.55","5,255.65","5,214.40","5,245.90"
"Mar 17, 2010","5,198.45","5,260.50","5,177.15","5,231.90"
"Mar 16, 2010","5,128.95","5,209.25","5,125.70","5,198.10"
"Mar 15, 2010","5,134.45","5,151.05","5,101.20","5,128.90"
"Mar 12, 2010","5,131.80","5,158.10","5,122.10","5,137.00"
"Mar 11, 2010","5,116.35","5,152.60","5,102.10","5,133.40"
"Mar 10, 2010","5,101.60","5,137.40","5,092.05","5,116.25"
"Mar 09, 2010","5,121.05","5,131.80","5,094.35","5,101.50"
"Mar 08, 2010","5,092.15","5,147.10","5,092.15","5,124.00"
"Mar 05, 2010","5,080.55","5,118.65","5,068.05","5,088.70"
"Mar 04, 2010","5,096.95","5,096.95","5,049.00","5,080.25"
"Mar 03, 2010","5,015.80","5,093.25","5,015.10","5,088.10"
"Mar 02, 2010","4,935.60","5,029.45","4,935.35","5,017.00"
"Feb 26, 2010","4,858.50","4,992.00","4,858.45","4,922.30"
"Feb 25, 2010","4,859.00","4,880.15","4,835.60","4,859.75"
"Feb 24, 2010","4,869.55","4,880.55","4,834.65","4,858.60"
"Feb 23, 2010","4,856.60","4,884.10","4,833.15","4,870.05"
"Feb 22, 2010","4,849.35","4,912.05","4,845.90","4,856.40"
"Feb 19, 2010","4,887.30","4,887.30","4,805.55","4,844.90"
"Feb 18, 2010","4,915.10","4,922.05","4,873.70","4,887.75"
"Feb 17, 2010","4,858.65","4,929.70","4,857.60","4,914.00"
"Feb 16, 2010","4,801.80","4,880.00","4,791.35","4,855.75"
"Feb 15, 2010","4,827.90","4,845.60","4,783.90","4,801.95"
"Feb 11, 2010","4,757.25","4,843.80","4,757.25","4,826.85"
"Feb 10, 2010","4,793.00","4,826.85","4,748.10","4,757.20"
"Feb 09, 2010","4,760.55","4,810.40","4,739.35","4,792.65"
"Feb 08, 2010","4,755.35","4,799.05","4,675.40","4,760.40"
"Feb 06, 2010",-,-,-,-
"Feb 05, 2010","4,819.65","4,827.00","4,692.35","4,718.65"
"Feb 04, 2010","4,931.30","4,931.30","4,832.35","4,845.35"
"Feb 03, 2010","4,831.00","4,949.15","4,831.00","4,931.85"
"Feb 02, 2010","4,907.85","4,951.15","4,814.10","4,830.10"
"Feb 01, 2010","4,882.05","4,918.80","4,827.15","4,899.70"
"Jan 29, 2010","4,866.15","4,893.70","4,766.00","4,882.05"
"Jan 28, 2010","4,863.00","4,929.90","4,824.95","4,867.25"
"Jan 27, 2010","5,008.50","5,008.50","4,833.05","4,853.10"
"Jan 25, 2010","5,034.55","5,035.70","4,983.05","5,007.90"
"Jan 22, 2010","5,094.15","5,094.15","4,954.85","5,036.00"
"Jan 21, 2010","5,220.20","5,220.35","5,085.45","5,094.15"
"Jan 20, 2010","5,226.10","5,256.70","5,201.40","5,221.70"
"Jan 19, 2010","5,274.20","5,287.80","5,218.65","5,225.65"
"Jan 18, 2010","5,253.65","5,292.50","5,228.95","5,274.85"
"Jan 15, 2010","5,259.90","5,279.85","5,242.45","5,252.20"
"Jan 14, 2010","5,234.50","5,272.85","5,232.50","5,259.90"
"Jan 13, 2010","5,212.60","5,239.20","5,169.55","5,233.95"
"Jan 12, 2010","5,251.10","5,300.50","5,200.95","5,210.40"
"Jan 11, 2010","5,263.80","5,287.20","5,227.80","5,249.40"
"Jan 08, 2010","5,264.25","5,276.75","5,234.70","5,244.75"
"Jan 07, 2010","5,281.80","5,302.55","5,244.75","5,263.10"
"Jan 06, 2010","5,278.15","5,310.85","5,260.05","5,281.80"
"Jan 05, 2010","5,277.15","5,288.35","5,242.40","5,277.90"
"Jan 04, 2010","5,200.90","5,238.45","5,167.10","5,232.20"
"Dec 31, 2009","5,171.20","5,221.85","5,168.75","5,201.05"
"Dec 30, 2009","5,188.75","5,197.05","5,160.10","5,169.45"
"Dec 29, 2009","5,180.75","5,214.60","5,175.85","5,187.95"
"Dec 24, 2009","5,144.80","5,197.90","5,129.05","5,178.40"
"Dec 23, 2009","4,990.05","5,150.60","4,990.05","5,144.60"
"Dec 22, 2009","4,953.35","4,997.30","4,953.35","4,985.85"
"Dec 21, 2009","4,983.65","4,997.85","4,943.95","4,952.60"
"Dec 18, 2009","5,042.00","5,043.40","4,979.05","4,987.70"
"Dec 17, 2009","5,046.65","5,064.20","5,013.15","5,041.75"
"Dec 16, 2009","5,032.95","5,067.25","5,001.80","5,042.05"
"Dec 15, 2009","5,105.75","5,129.45","5,018.25","5,033.05"
"Dec 14, 2009","5,117.45","5,156.70","5,090.15","5,105.70"
"Dec 11, 2009","5,136.05","5,182.55","5,088.40","5,117.30"
"Dec 10, 2009","5,112.40","5,146.45","5,084.65","5,134.65"
"Dec 09, 2009","5,147.65","5,147.65","5,090.60","5,112.00"
"Dec 08, 2009","5,068.55","5,152.55","5,058.90","5,147.95"
"Dec 07, 2009","5,108.85","5,131.30","5,051.55","5,066.70"
"Dec 04, 2009","5,131.70","5,161.80","5,081.85","5,108.90"
"Dec 03, 2009","5,124.55","5,181.00","5,106.60","5,131.70"
"Dec 02, 2009","5,122.75","5,161.75","5,111.75","5,123.25"
"Dec 01, 2009","5,039.70","5,130.35","5,038.85","5,122.00"
"Nov 30, 2009","4,942.25","5,066.35","4,942.25","5,032.70"
"Nov 27, 2009","5,005.05","5,005.05","4,806.70","4,941.75"
"Nov 26, 2009","5,116.45","5,116.45","4,986.05","5,005.55"
"Nov 25, 2009","5,091.55","5,138.00","5,078.35","5,108.15"
"Nov 24, 2009","5,105.00","5,112.85","5,053.50","5,090.55"
"Nov 23, 2009","5,052.95","5,113.10","5,052.10","5,103.55"
"Nov 20, 2009","4,988.75","5,063.30","4,932.80","5,052.45"
"Nov 19, 2009","5,043.95","5,053.45","4,963.70","4,989.00"
"Nov 18, 2009","5,061.50","5,079.30","5,041.65","5,054.70"
"Nov 17, 2009","5,058.95","5,074.00","5,010.15","5,062.25"
"Nov 16, 2009","4,996.50","5,073.20","4,994.00","5,058.05"
"Nov 13, 2009","4,952.35","5,017.90","4,942.65","4,998.95"
"Nov 12, 2009","5,004.40","5,014.40","4,924.75","4,952.65"
"Nov 11, 2009","4,882.30","5,016.70","4,870.05","5,003.95"
"Nov 10, 2009","4,898.90","4,947.70","4,860.10","4,881.70"
"Nov 09, 2009","4,796.15","4,905.25","4,789.90","4,898.40"
"Nov 06, 2009","4,767.50","4,836.20","4,764.85","4,796.15"
"Nov 05, 2009","4,711.65","4,776.35","4,610.60","4,765.55"
"Nov 04, 2009","4,567.30","4,717.80","4,565.00","4,710.80"
"Nov 03, 2009","4,712.25","4,729.85","4,538.50","4,563.90"
"Oct 30, 2009","4,751.10","4,853.65","4,687.50","4,711.70"
"Oct 29, 2009","4,826.10","4,826.10","4,738.40","4,750.55"
"Oct 28, 2009","4,846.55","4,867.00","4,784.10","4,826.15"
"Oct 27, 2009","4,970.55","4,970.55","4,829.50","4,846.70"
"Oct 26, 2009","4,997.15","5,033.75","4,961.35","4,970.90"
"Oct 23, 2009","4,986.55","5,054.95","4,983.25","4,997.05"
"Oct 22, 2009","5,063.35","5,064.25","4,968.45","4,988.60"
"Oct 21, 2009","5,114.85","5,117.45","5,051.65","5,063.60"
"Oct 20, 2009","5,145.60","5,181.95","5,102.65","5,114.45"
"Oct 16, 2009","5,108.65","5,149.65","5,093.20","5,142.15"
"Oct 15, 2009","5,118.55","5,152.25","5,077.10","5,108.85"
"Oct 14, 2009","5,054.35","5,127.40","5,054.35","5,118.20"
"Oct 13, 2009",-,-,-,-
"Oct 12, 2009","4,945.45","5,068.05","4,945.45","5,054.25"
"Oct 09, 2009","4,993.00","5,032.60","4,934.55","4,945.20"
"Oct 08, 2009","5,011.25","5,035.10","4,980.70","5,002.25"
"Oct 07, 2009","5,031.70","5,077.00","4,972.95","4,985.75"
"Oct 06, 2009","5,003.65","5,034.70","4,921.05","5,027.40"
"Oct 05, 2009","5,076.05","5,076.05","4,991.95","5,003.20"
"Oct 01, 2009","5,087.20","5,110.50","5,057.05","5,083.40"
"Sep 30, 2009","5,007.65","5,087.60","5,004.35","5,083.95"
"Sep 29, 2009","4,959.15","5,020.25","4,959.10","5,006.85"
"Sep 25, 2009","4,985.10","4,994.35","4,931.25","4,958.95"
"Sep 24, 2009","4,977.15","5,016.70","4,904.05","4,986.55"
"Sep 23, 2009","5,019.95","5,030.75","4,957.05","4,969.95"
"Sep 22, 2009","4,977.10","5,036.30","4,977.10","5,020.20"
"Sep 18, 2009","4,963.95","4,980.85","4,931.90","4,976.05"
"Sep 17, 2009","4,958.55","5,003.05","4,944.15","4,965.55"
"Sep 16, 2009","4,894.65","4,966.30","4,894.65","4,958.40"
"Sep 15, 2009","4,808.35","4,899.45","4,808.35","4,892.10"
"Sep 14, 2009","4,830.35","4,832.25","4,786.25","4,808.60"
"Sep 11, 2009","4,819.40","4,856.15","4,791.55","4,829.55"
"Sep 10, 2009","4,814.35","4,889.05","4,807.90","4,819.40"
"Sep 09, 2009","4,804.90","4,825.05","4,783.50","4,814.25"
"Sep 08, 2009","4,782.85","4,842.20","4,782.65","4,805.25"
"Sep 07, 2009","4,682.40","4,790.00","4,679.30","4,782.90"
"Sep 04, 2009","4,608.70","4,697.20","4,580.35","4,680.40"
"Sep 03, 2009","4,608.75","4,647.35","4,581.05","4,593.55"
"Sep 02, 2009","4,624.00","4,650.45","4,576.60","4,608.35"
"Sep 01, 2009","4,662.20","4,735.90","4,600.65","4,625.35"
"Aug 31, 2009","4,730.85","4,730.85","4,635.00","4,662.10"
"Aug 28, 2009","4,688.40","4,743.75","4,651.40","4,732.35"
"Aug 27, 2009","4,679.00","4,707.90","4,645.15","4,688.20"
"Aug 26, 2009","4,659.45","4,697.80","4,659.10","4,680.85"
"Aug 25, 2009","4,641.65","4,672.90","4,582.50","4,659.35"
"Aug 24, 2009","4,536.95","4,656.30","4,536.95","4,642.80"
"Aug 21, 2009","4,453.45","4,538.70","4,400.90","4,528.80"
"Aug 20, 2009","4,394.35","4,492.80","4,394.35","4,453.45"
"Aug 19, 2009","4,457.75","4,477.55","4,353.45","4,394.10"
"Aug 18, 2009","4,389.50","4,491.45","4,372.65","4,458.90"
"Aug 17, 2009","4,578.80","4,578.80","4,374.60","4,387.90"
"Aug 14, 2009","4,605.15","4,619.00","4,559.35","4,580.05"
"Aug 13, 2009","4,458.55","4,614.15","4,458.55","4,605.00"
"Aug 12, 2009","4,473.80","4,473.80","4,359.40","4,457.50"
"Aug 11, 2009","4,435.00","4,510.80","4,398.90","4,471.35"
"Aug 10, 2009","4,486.50","4,562.50","4,399.85","4,437.65"
"Aug 07, 2009","4,591.90","4,591.90","4,463.95","4,481.40"
"Aug 06, 2009","4,694.35","4,718.15","4,559.20","4,585.50"
"Aug 05, 2009","4,680.95","4,717.20","4,629.85","4,694.15"
"Aug 04, 2009","4,706.25","4,731.45","4,642.60","4,680.50"
"Aug 03, 2009","4,633.80","4,723.75","4,617.75","4,711.40"
"Jul 31, 2009","4,571.60","4,669.75","4,571.60","4,636.45"
"Jul 30, 2009","4,513.10","4,582.35","4,474.50","4,571.45"
"Jul 29, 2009","4,565.80","4,573.85","4,420.80","4,513.50"
"Jul 28, 2009","4,572.80","4,599.90","4,529.15","4,564.10"
"Jul 27, 2009","4,568.65","4,596.75","4,528.50","4,572.30"
"Jul 24, 2009","4,524.80","4,578.75","4,504.85","4,568.55"
"Jul 23, 2009","4,409.70","4,532.40","4,405.95","4,523.75"
"Jul 22, 2009","4,469.30","4,557.95","4,380.45","4,398.90"
"Jul 21, 2009","4,501.50","4,524.00","4,436.60","4,469.10"
"Jul 20, 2009","4,377.90","4,510.30","4,377.90","4,502.25"
"Jul 17, 2009","4,231.45","4,390.40","4,230.15","4,374.95"
"Jul 16, 2009","4,223.50","4,305.00","4,205.50","4,231.40"
